quote_date,origin,destination,distance_miles,weight,equipment_type,commodity,mode,customer_id,lead_time_days,fuel_surcharge,quoted_price,actual_cost,won
2024-09-26,"Minneapolis, MN","Detroit, MI",690,29968,Reefer,Electronics,FTL,CUST-025,1,288.15,2901.26,2501.06,0
2024-09-26,"Atlanta, GA","Newark, NJ",870,10127,Flatbed,Electronics,LTL,CUST-014,0,382.13,5003.42,4546.27,1
2024-09-26,"Portland, OR","Salt Lake City, UT",770,42382,Dry Van,Food & Beverage,FTL,CUST-013,1,317.56,2366.77,2270.6,0
2024-09-26,"Los Angeles, CA","Dallas, TX",1400,32097,Dry Van,Machinery,FTL,CUST-022,7,578.36,4147.45,3570.6,0
2024-09-26,"Los Angeles, CA","Dallas, TX",1400,10762,Dry Van,Automotive Parts,LTL,CUST-020,0,626.81,6382.84,5570.55,1
2024-09-27,"Atlanta, GA","Newark, NJ",870,24712,Reefer,Food & Beverage,FTL,CUST-030,2,411.92,3722.98,3244.65,0
2024-09-27,"Chicago, IL","Atlanta, GA",720,31307,Dry Van,Electronics,FTL,CUST-036,1,306.87,2578.47,2195.78,1
2024-09-27,"Seattle, WA","Denver, CO",1300,6677,Reefer,Produce,LTL,CUST-046,0,574.56,7784.77,6743.96,1
2024-09-27,"Chicago, IL","Atlanta, GA",720,43952,Flatbed,General Freight,FTL,CUST-009,1,280.49,2553.73,2163.52,1
2024-09-27,"San Francisco, CA","Las Vegas, NV",570,39476,Dry Van,Building Materials,FTL,CUST-006,5,227.81,1988.72,1760.34,0
2024-09-27,"Minneapolis, MN","Detroit, MI",690,28895,Dry Van,Machinery,FTL,CUST-038,0,298.6,2192.47,1873.91,0
2024-09-27,"Denver, CO","Houston, TX",1050,4411,Dry Van,Automotive Parts,LTL,CUST-019,0,428.42,4803.52,4397.42,0
2024-09-28,"San Francisco, CA","Las Vegas, NV",570,13003,Reefer,Chemicals,LTL,CUST-039,3,242.37,3883.02,3482.12,0
2024-09-28,"Phoenix, AZ","Kansas City, MO",1100,13204,Dry Van,Automotive Parts,LTL,CUST-027,3,482.58,4896.8,4564.48,0
2024-09-28,"Phoenix, AZ","Kansas City, MO",1100,20672,Dry Van,General Freight,FTL,CUST-017,0,452.03,3153.26,2729.73,0
2024-09-28,"Los Angeles, CA","Chicago, IL",2000,10941,Reefer,Automotive Parts,LTL,CUST-007,0,898.97,10907.78,9015.97,0
2024-09-28,"San Francisco, CA","Las Vegas, NV",570,7630,Dry Van,Food & Beverage,LTL,CUST-034,3,255.31,3537.56,3154.34,0
2024-09-28,"San Francisco, CA","Las Vegas, NV",570,34697,Reefer,Food & Beverage,FTL,CUST-036,4,253.67,2608.24,2195.58,1
2024-09-28,"Dallas, TX","Los Angeles, CA",1400,30995,Reefer,Produce,FTL,CUST-017,6,531.67,4643.63,4074.39,0
2024-09-28,"Denver, CO","Houston, TX",1050,42311,Dry Van,Machinery,FTL,CUST-004,1,457.51,3193.2,2863.18,1
2024-09-28,"Los Angeles, CA","Dallas, TX",1400,21501,Dry Van,Machinery,FTL,CUST-008,6,565.87,3763.26,3336.75,1
2024-09-28,"Los Angeles, CA","Chicago, IL",2000,27203,Reefer,Chemicals,FTL,CUST-046,4,852.53,6639.53,5695.6,1
2024-09-29,"Denver, CO","Houston, TX",1050,28498,Dry Van,Chemicals,FTL,CUST-039,4,468.4,2821.94,2652.02,1
2024-09-29,"Newark, NJ","Miami, FL",1280,22849,Flatbed,Food & Beverage,FTL,CUST-013,3,581.97,4949.01,4547.23,0
2024-09-29,"Atlanta, GA","Newark, NJ",870,41736,Dry Van,Electronics,FTL,CUST-018,0,366.03,2835.51,2548.75,1
2024-09-29,"Newark, NJ","Miami, FL",1280,20924,Dry Van,General Freight,FTL,CUST-026,3,503.16,4233.06,3749.17,0
2024-09-29,"Phoenix, AZ","Kansas City, MO",1100,29681,Dry Van,Automotive Parts,FTL,CUST-024,0,472.33,3559.72,2947.86,0
2024-09-29,"Seattle, WA","Denver, CO",1300,36388,Flatbed,Chemicals,FTL,CUST-041,0,527.17,4343.06,3806.9,0
2024-09-29,"Chicago, IL","Atlanta, GA",720,31959,Reefer,Food & Beverage,FTL,CUST-035,5,311.84,2624.82,2319.73,0
2024-09-29,"Miami, FL","Chicago, IL",1370,4044,Dry Van,Chemicals,LTL,CUST-013,3,606.33,7730.52,6727.91,0
2024-09-29,"Portland, OR","Salt Lake City, UT",770,14031,Flatbed,Machinery,LTL,CUST-047,10,318.2,4444.37,3853.17,1
2024-09-29,"Dallas, TX","Los Angeles, CA",1400,39954,Reefer,General Freight,FTL,CUST-016,0,618.83,4737.85,4359.63,1
2024-09-30,"Los Angeles, CA","Chicago, IL",2000,37387,Reefer,Machinery,FTL,CUST-019,8,897.18,6634.45,5864.09,0
2024-09-30,"Miami, FL","Chicago, IL",1370,12047,Dry Van,Food & Beverage,LTL,CUST-047,5,598.87,6677.05,5956.75,0
2024-09-30,"Los Angeles, CA","Dallas, TX",1400,5320,Dry Van,Electronics,LTL,CUST-029,4,615.77,5760.35,5293.7,0
2024-09-30,"Atlanta, GA","Newark, NJ",870,13465,Flatbed,General Freight,LTL,CUST-035,4,334.47,4891.24,4114.89,0
2024-09-30,"Los Angeles, CA","Chicago, IL",2000,6840,Flatbed,Food & Beverage,LTL,CUST-023,0,872.13,10306.68,8991.09,0
2024-09-30,"Atlanta, GA","Newark, NJ",870,33931,Dry Van,Machinery,FTL,CUST-031,0,365.24,2633.98,2367.7,0
2024-09-30,"Houston, TX","Memphis, TN",600,33536,Dry Van,General Freight,FTL,CUST-029,4,270.4,1889.27,1668.16,1
2024-09-30,"Los Angeles, CA","Dallas, TX",1400,29361,Dry Van,Electronics,FTL,CUST-027,3,580.56,3777.09,3400.93,0
2024-09-30,"Portland, OR","Salt Lake City, UT",770,20854,Dry Van,Food & Beverage,FTL,CUST-032,0,351.32,2338.42,2199.62,1
2024-10-01,"Los Angeles, CA","Dallas, TX",1400,6333,Reefer,Chemicals,LTL,CUST-039,3,547.44,8163.91,7267.31,0
2024-10-01,"Newark, NJ","Miami, FL",1280,27897,Dry Van,Chemicals,FTL,CUST-028,3,551.68,4729.84,4153.62,0
2024-10-01,"Los Angeles, CA","Chicago, IL",2000,13547,Dry Van,Chemicals,LTL,CUST-002,3,903.22,9232.03,8047.68,1
2024-10-01,"Newark, NJ","Miami, FL",1280,7768,Dry Van,Automotive Parts,LTL,CUST-011,3,521.76,7022.36,6364.42,0
2024-10-01,"Miami, FL","Chicago, IL",1370,42412,Dry Van,Building Materials,FTL,CUST-022,1,605.37,4894.6,4546.62,1
2024-10-01,"San Francisco, CA","Las Vegas, NV",570,3294,Flatbed,Automotive Parts,LTL,CUST-036,2,234.68,4488.34,3990.73,1
2024-10-01,"San Francisco, CA","Las Vegas, NV",570,38147,Dry Van,Electronics,FTL,CUST-026,1,231.78,2299.29,2029.14,1
2024-10-02,"Los Angeles, CA","Dallas, TX",1400,6599,Flatbed,Building Materials,LTL,CUST-028,1,542.27,7897.72,6906.04,1
2024-10-02,"Seattle, WA","Denver, CO",1300,38857,Dry Van,General Freight,FTL,CUST-031,1,537.11,4095.79,3642.56,1
2024-10-02,"Minneapolis, MN","Detroit, MI",690,31720,Dry Van,Building Materials,FTL,CUST-050,1,282.44,2443.05,2059.74,0
2024-10-03,"Portland, OR","Salt Lake City, UT",770,6742,Dry Van,Automotive Parts,LTL,CUST-047,0,329.37,4585.95,4198.58,0
2024-10-03,"Los Angeles, CA","Chicago, IL",2000,21364,Dry Van,Electronics,FTL,CUST-026,0,780.17,5761.25,5116.05,0
2024-10-03,"Los Angeles, CA","Chicago, IL",2000,8501,Dry Van,Produce,LTL,CUST-015,0,783.61,9556.31,8208.63,0
2024-10-03,"Seattle, WA","Denver, CO",1300,34144,Flatbed,General Freight,FTL,CUST-004,3,550.56,4571.58,4139.75,1
2024-10-03,"Houston, TX","Memphis, TN",600,36552,Flatbed,General Freight,FTL,CUST-025,6,265.01,2304.58,2063.73,1
2024-10-03,"Atlanta, GA","Newark, NJ",870,26926,Reefer,Chemicals,FTL,CUST-006,0,379.62,3998.84,3322.39,1
2024-10-03,"Phoenix, AZ","Kansas City, MO",1100,40568,Dry Van,Building Materials,FTL,CUST-028,5,490.39,3702.45,3449.68,1
2024-10-04,"Atlanta, GA","Newark, NJ",870,38511,Reefer,Food & Beverage,FTL,CUST-010,1,381.15,4073.35,3343.77,1
2024-10-04,"Atlanta, GA","Newark, NJ",870,34288,Dry Van,Produce,FTL,CUST-023,1,372.46,3094.81,2665.61,1
2024-10-04,"Los Angeles, CA","Dallas, TX",1400,23909,Dry Van,Building Materials,FTL,CUST-046,7,551.24,3667.09,3361.24,0
2024-10-04,"Los Angeles, CA","Chicago, IL",2000,38710,Dry Van,Chemicals,FTL,CUST-044,3,835.25,5741.65,4877.98,1
2024-10-04,"Phoenix, AZ","Kansas City, MO",1100,7034,Flatbed,Building Materials,LTL,CUST-043,0,475.21,6707.02,5931.09,0
2024-10-04,"Miami, FL","Chicago, IL",1370,38005,Flatbed,Automotive Parts,FTL,CUST-012,2,547.24,5530.46,4679.79,0
2024-10-04,"Miami, FL","Chicago, IL",1370,25457,Dry Van,Machinery,FTL,CUST-003,0,559.99,5502.27,4630.42,1
2024-10-04,"Chicago, IL","Atlanta, GA",720,42228,Dry Van,Automotive Parts,FTL,CUST-020,4,304.18,2483.85,2158.5,0
2024-10-04,"Houston, TX","Memphis, TN",600,9636,Flatbed,Building Materials,LTL,CUST-019,2,237.98,3676.86,3037.98,0
2024-10-04,"Nashville, TN","Charlotte, NC",400,3321,Dry Van,Electronics,LTL,CUST-046,13,171.59,2444.92,2195.77,1
2024-10-04,"Portland, OR","Salt Lake City, UT",770,26274,Dry Van,Produce,FTL,CUST-005,7,346.7,2439.74,2278.56,1
2024-10-04,"Chicago, IL","Atlanta, GA",720,6923,Reefer,Machinery,LTL,CUST-049,0,308.63,4315.02,4003.65,1
2024-10-05,"Portland, OR","Salt Lake City, UT",770,35937,Reefer,Building Materials,FTL,CUST-021,1,293.74,3247.28,2942.31,1
2024-10-05,"Houston, TX","Memphis, TN",600,8866,Dry Van,General Freight,LTL,CUST-034,0,264.37,3298.55,2755.17,0
2024-10-05,"San Francisco, CA","Las Vegas, NV",570,20184,Dry Van,Automotive Parts,FTL,CUST-030,2,251.04,2208.68,1940.97,0
2024-10-05,"Minneapolis, MN","Detroit, MI",690,36161,Dry Van,Chemicals,FTL,CUST-049,4,310.85,2397.79,2100.54,1
2024-10-05,"San Francisco, CA","Las Vegas, NV",570,27526,Flatbed,General Freight,FTL,CUST-001,0,229.06,2657.35,2208.19,0
2024-10-06,"Phoenix, AZ","Kansas City, MO",1100,13064,Dry Van,Electronics,LTL,CUST-029,0,481.15,5379.14,5232.09,1
2024-10-06,"Chicago, IL","Atlanta, GA",720,13406,Dry Van,Building Materials,LTL,CUST-021,5,302.21,3582.98,3271.23,1
2024-10-06,"Chicago, IL","Atlanta, GA",720,25572,Dry Van,Food & Beverage,FTL,CUST-023,3,303.61,2383.72,2061.17,0
2024-10-06,"Nashville, TN","Charlotte, NC",400,37824,Dry Van,Machinery,FTL,CUST-026,4,155.13,1608.68,1320.27,0
2024-10-07,"Miami, FL","Chicago, IL",1370,8938,Flatbed,Automotive Parts,LTL,CUST-035,0,596.53,9904.09,8022.74,1
2024-10-07,"Chicago, IL","Atlanta, GA",720,28351,Dry Van,Food & Beverage,FTL,CUST-007,2,302.04,2585.89,2114.28,0
2024-10-07,"Portland, OR","Salt Lake City, UT",770,8785,Reefer,Electronics,LTL,CUST-018,3,305.33,5018.55,4610.45,1
2024-10-07,"Los Angeles, CA","Dallas, TX",1400,24699,Flatbed,Automotive Parts,FTL,CUST-050,1,590.97,4410.67,4163.45,1
2024-10-07,"Chicago, IL","Atlanta, GA",720,11664,Dry Van,Food & Beverage,LTL,CUST-013,4,327.11,4297.56,3545.94,0
2024-10-07,"Seattle, WA","Denver, CO",1300,21208,Reefer,Food & Beverage,FTL,CUST-033,0,565.13,5206.49,4376.05,0
2024-10-07,"Denver, CO","Houston, TX",1050,38831,Flatbed,General Freight,FTL,CUST-038,2,459.41,3558.92,3151.72,1
2024-10-07,"Atlanta, GA","Newark, NJ",870,42121,Dry Van,Building Materials,FTL,CUST-003,1,344.39,2827.48,2528.05,0
2024-10-08,"Miami, FL","Chicago, IL",1370,23913,Reefer,Produce,FTL,CUST-023,0,566.21,6714.94,5883.58,0
2024-10-08,"Phoenix, AZ","Kansas City, MO",1100,2162,Reefer,Electronics,LTL,CUST-033,11,479.43,8007.86,7143.38,1
2024-10-08,"Portland, OR","Salt Lake City, UT",770,36277,Reefer,Machinery,FTL,CUST-036,8,336.21,3317.92,2904.09,0
2024-10-08,"Houston, TX","Memphis, TN",600,23885,Flatbed,Produce,FTL,CUST-028,1,263.91,2371.33,2054.78,0
2024-10-08,"Houston, TX","Memphis, TN",600,35513,Dry Van,Building Materials,FTL,CUST-004,3,268.71,2131.51,1833.4,1
2024-10-09,"Nashville, TN","Charlotte, NC",400,22908,Flatbed,Produce,FTL,CUST-006,1,153.47,1803.18,1625.88,1
2024-10-09,"Atlanta, GA","Newark, NJ",870,43649,Flatbed,Chemicals,FTL,CUST-009,0,369.78,3753.54,3197.51,1
2024-10-09,"Minneapolis, MN","Detroit, MI",690,25390,Reefer,Food & Beverage,FTL,CUST-047,1,300.69,3204.7,2671.9,0
2024-10-09,"Denver, CO","Houston, TX",1050,13743,Dry Van,Building Materials,LTL,CUST-018,1,447.78,5122.45,4483.01,1
2024-10-09,"Phoenix, AZ","Kansas City, MO",1100,13346,Dry Van,Produce,LTL,CUST-037,1,447.86,5704.12,5085.28,1
2024-10-09,"Nashville, TN","Charlotte, NC",400,27316,Dry Van,Automotive Parts,FTL,CUST-039,0,174.52,1595.53,1418.32,1
2024-10-09,"Houston, TX","Memphis, TN",600,11502,Flatbed,Building Materials,LTL,CUST-048,5,234.85,3495.47,3234.71,0
2024-10-09,"Nashville, TN","Charlotte, NC",400,32782,Reefer,Produce,FTL,CUST-004,3,179.82,2035.87,1883.46,0
2024-10-09,"Minneapolis, MN","Detroit, MI",690,4744,Dry Van,Chemicals,LTL,CUST-016,5,305.64,4007.51,3541.97,0
2024-10-09,"Miami, FL","Chicago, IL",1370,2146,Dry Van,General Freight,LTL,CUST-019,4,603.56,7804.92,7541.58,0
2024-10-09,"Chicago, IL","Atlanta, GA",720,39611,Reefer,Machinery,FTL,CUST-014,3,307.22,3046.54,2704.7,0
2024-10-10,"Phoenix, AZ","Kansas City, MO",1100,21633,Reefer,Electronics,FTL,CUST-019,1,461.57,4460.98,3985.99,0
2024-10-10,"San Francisco, CA","Las Vegas, NV",570,21514,Reefer,General Freight,FTL,CUST-026,6,233.01,2646.13,2433.86,0
2024-10-10,"Los Angeles, CA","Chicago, IL",2000,33157,Dry Van,General Freight,FTL,CUST-047,4,827.0,5889.35,5202.75,0
2024-10-10,"San Francisco, CA","Las Vegas, NV",570,39221,Dry Van,Food & Beverage,FTL,CUST-028,3,254.0,2240.81,1951.24,0
2024-10-10,"Atlanta, GA","Newark, NJ",870,40504,Reefer,Machinery,FTL,CUST-034,0,390.04,4050.95,3499.51,1
2024-10-10,"Chicago, IL","Atlanta, GA",720,28661,Dry Van,Food & Beverage,FTL,CUST-024,6,314.49,2426.06,2270.92,0
2024-10-10,"Houston, TX","Memphis, TN",600,14634,Reefer,Food & Beverage,LTL,CUST-048,0,268.55,3774.74,3389.25,0
2024-10-10,"Newark, NJ","Miami, FL",1280,9407,Dry Van,Food & Beverage,LTL,CUST-016,3,557.73,7304.34,6552.19,0
2024-10-10,"Nashville, TN","Charlotte, NC",400,32547,Flatbed,Electronics,FTL,CUST-016,0,176.77,1781.46,1639.26,0
2024-10-10,"Newark, NJ","Miami, FL",1280,30820,Dry Van,General Freight,FTL,CUST-038,8,550.03,4456.69,4079.71,0
2024-10-10,"San Francisco, CA","Las Vegas, NV",570,2808,Reefer,Automotive Parts,LTL,CUST-009,10,223.47,4022.73,3778.31,0
2024-10-10,"Atlanta, GA","Newark, NJ",870,42502,Dry Van,General Freight,FTL,CUST-008,1,378.44,2954.14,2592.54,0
2024-10-10,"Chicago, IL","Atlanta, GA",720,2279,Reefer,Food & Beverage,LTL,CUST-007,7,319.57,5223.67,4543.2,1
2024-10-11,"Chicago, IL","Atlanta, GA",720,38449,Flatbed,Automotive Parts,FTL,CUST-011,0,277.95,2849.49,2370.69,0
2024-10-11,"Minneapolis, MN","Detroit, MI",690,13031,Dry Van,Chemicals,LTL,CUST-018,3,296.62,4096.82,3444.87,0
2024-10-11,"Miami, FL","Chicago, IL",1370,32109,Dry Van,Building Materials,FTL,CUST-028,3,604.49,5073.12,4424.47,0
2024-10-11,"Portland, OR","Salt Lake City, UT",770,25954,Dry Van,Chemicals,FTL,CUST-032,2,314.54,2893.1,2427.04,0
2024-10-11,"Denver, CO","Houston, TX",1050,11926,Reefer,General Freight,LTL,CUST-015,0,449.61,6625.56,5866.58,1
2024-10-11,"Denver, CO","Houston, TX",1050,30230,Reefer,Chemicals,FTL,CUST-016,0,439.71,3775.27,3422.02,1
2024-10-11,"Los Angeles, CA","Chicago, IL",2000,11171,Reefer,Chemicals,LTL,CUST-028,2,816.71,10846.27,9499.7,0
2024-10-11,"Houston, TX","Memphis, TN",600,37970,Dry Van,General Freight,FTL,CUST-040,0,257.35,1947.39,1806.65,0
2024-10-12,"Dallas, TX","Los Angeles, CA",1400,14450,Dry Van,General Freight,LTL,CUST-026,0,572.22,5819.54,5046.95,1
2024-10-12,"Miami, FL","Chicago, IL",1370,24504,Reefer,Chemicals,FTL,CUST-028,3,593.63,5877.97,5586.11,0
2024-10-12,"Los Angeles, CA","Chicago, IL",2000,37779,Reefer,Machinery,FTL,CUST-038,0,835.68,6758.43,5834.58,1
2024-10-12,"Newark, NJ","Miami, FL",1280,33065,Reefer,Building Materials,FTL,CUST-036,1,542.2,5286.03,5081.96,1
2024-10-12,"Nashville, TN","Charlotte, NC",400,28846,Dry Van,General Freight,FTL,CUST-042,4,169.27,1588.19,1462.79,1
2024-10-12,"Minneapolis, MN","Detroit, MI",690,37545,Dry Van,Electronics,FTL,CUST-044,3,289.2,2451.02,2138.17,0
2024-10-12,"Miami, FL","Chicago, IL",1370,29896,Dry Van,Building Materials,FTL,CUST-011,2,641.07,4664.61,4184.28,1
2024-10-13,"San Francisco, CA","Las Vegas, NV",570,7172,Dry Van,General Freight,LTL,CUST-040,4,233.62,3897.22,3285.67,1
2024-10-13,"Dallas, TX","Los Angeles, CA",1400,4630,Dry Van,Chemicals,LTL,CUST-020,1,604.01,6959.62,6156.44,0
2024-10-13,"Newark, NJ","Miami, FL",1280,6622,Dry Van,Food & Beverage,LTL,CUST-029,4,525.52,8036.11,6696.14,0
2024-10-13,"Houston, TX","Memphis, TN",600,26395,Reefer,Machinery,FTL,CUST-009,2,281.89,2372.21,2153.89,1
2024-10-13,"Newark, NJ","Miami, FL",1280,28347,Reefer,Electronics,FTL,CUST-013,2,556.64,5288.98,4927.09,0
2024-10-13,"Phoenix, AZ","Kansas City, MO",1100,32419,Reefer,Building Materials,FTL,CUST-032,4,450.4,4450.45,3915.67,1
2024-10-13,"Portland, OR","Salt Lake City, UT",770,13585,Dry Van,Automotive Parts,LTL,CUST-037,4,347.53,4161.4,3662.25,1
2024-10-14,"Atlanta, GA","Newark, NJ",870,21518,Dry Van,Food & Beverage,FTL,CUST-034,2,357.48,3272.5,2741.54,0
2024-10-14,"Portland, OR","Salt Lake City, UT",770,28412,Reefer,Chemicals,FTL,CUST-011,1,312.93,3213.54,2770.17,0
2024-10-14,"Los Angeles, CA","Dallas, TX",1400,3915,Dry Van,Automotive Parts,LTL,CUST-018,0,612.4,7010.33,5986.0,1
2024-10-14,"Portland, OR","Salt Lake City, UT",770,5497,Dry Van,Machinery,LTL,CUST-024,0,332.16,4197.79,3888.95,1
2024-10-14,"Denver, CO","Houston, TX",1050,41725,Reefer,General Freight,FTL,CUST-042,0,478.68,3740.8,3507.49,0
2024-10-14,"Phoenix, AZ","Kansas City, MO",1100,27083,Dry Van,Automotive Parts,FTL,CUST-028,0,448.56,3574.0,3124.93,1
2024-10-14,"Atlanta, GA","Newark, NJ",870,3622,Dry Van,Building Materials,LTL,CUST-036,2,387.55,4641.28,4323.49,1
2024-10-14,"Chicago, IL","Atlanta, GA",720,29501,Reefer,Chemicals,FTL,CUST-050,2,296.71,2905.12,2638.31,0
2024-10-14,"Denver, CO","Houston, TX",1050,11384,Dry Van,Food & Beverage,LTL,CUST-008,1,446.15,4997.39,4439.42,1
2024-10-14,"Denver, CO","Houston, TX",1050,30754,Dry Van,Building Materials,FTL,CUST-011,2,447.68,3286.33,2857.55,0
2024-10-14,"Dallas, TX","Los Angeles, CA",1400,30455,Reefer,Building Materials,FTL,CUST-043,2,619.11,4780.48,4647.58,1
2024-10-15,"Portland, OR","Salt Lake City, UT",770,9930,Flatbed,Building Materials,LTL,CUST-038,1,338.14,5001.83,4638.52,1
2024-10-15,"Los Angeles, CA","Chicago, IL",2000,13843,Reefer,General Freight,LTL,CUST-034,0,929.0,10787.55,9557.57,1
2024-10-15,"Chicago, IL","Atlanta, GA",720,23807,Dry Van,Machinery,FTL,CUST-047,11,317.5,2562.57,2215.29,0
2024-10-15,"Houston, TX","Memphis, TN",600,36785,Reefer,Electronics,FTL,CUST-023,1,255.96,2469.0,2156.05,0
2024-10-15,"Newark, NJ","Miami, FL",1280,41432,Flatbed,Automotive Parts,FTL,CUST-015,4,536.1,5005.96,4720.45,1
2024-10-16,"Denver, CO","Houston, TX",1050,31399,Dry Van,Chemicals,FTL,CUST-028,0,467.73,2936.38,2764.02,0
2024-10-16,"Newark, NJ","Miami, FL",1280,24711,Dry Van,General Freight,FTL,CUST-008,5,570.04,5165.96,4291.93,0
2024-10-16,"Atlanta, GA","Newark, NJ",870,9978,Flatbed,Food & Beverage,LTL,CUST-028,0,412.53,5505.12,4777.18,1
2024-10-16,"Newark, NJ","Miami, FL",1280,41376,Reefer,Chemicals,FTL,CUST-009,3,494.0,5602.89,4837.05,0
2024-10-16,"Denver, CO","Houston, TX",1050,10311,Dry Van,Automotive Parts,LTL,CUST-035,6,466.05,5071.53,4521.28,1
2024-10-16,"Los Angeles, CA","Dallas, TX",1400,27039,Reefer,Machinery,FTL,CUST-023,0,585.68,5496.38,4706.34,0
2024-10-16,"Los Angeles, CA","Chicago, IL",2000,2516,Dry Van,Machinery,LTL,CUST-010,1,895.07,8855.98,8297.43,0
2024-10-16,"San Francisco, CA","Las Vegas, NV",570,3975,Dry Van,Electronics,LTL,CUST-039,1,243.47,3927.61,3247.04,0
2024-10-16,"Los Angeles, CA","Chicago, IL",2000,27034,Flatbed,Chemicals,FTL,CUST-029,2,933.31,6504.19,5859.78,0
2024-10-17,"Denver, CO","Houston, TX",1050,36981,Dry Van,Building Materials,FTL,CUST-047,7,467.69,3049.79,2901.38,0
2024-10-17,"Miami, FL","Chicago, IL",1370,26325,Flatbed,General Freight,FTL,CUST-050,0,586.0,5725.5,5040.27,1
2024-10-17,"Portland, OR","Salt Lake City, UT",770,9641,Dry Van,Automotive Parts,LTL,CUST-043,0,342.45,4044.6,3700.85,1
2024-10-17,"Atlanta, GA","Newark, NJ",870,38632,Flatbed,Food & Beverage,FTL,CUST-030,5,377.27,3448.85,2876.18,0
2024-10-17,"Nashville, TN","Charlotte, NC",400,20099,Flatbed,Electronics,FTL,CUST-009,0,160.17,1711.41,1586.66,1
2024-10-18,"Chicago, IL","Atlanta, GA",720,4896,Dry Van,Chemicals,LTL,CUST-019,3,293.68,4191.34,3570.69,0
2024-10-18,"Phoenix, AZ","Kansas City, MO",1100,9228,Reefer,Chemicals,LTL,CUST-010,1,503.85,7413.53,6255.68,0
2024-10-18,"Chicago, IL","Atlanta, GA",720,29189,Dry Van,Produce,FTL,CUST-025,4,316.83,2436.81,2186.27,0
2024-10-18,"Atlanta, GA","Newark, NJ",870,29704,Flatbed,Produce,FTL,CUST-010,3,361.52,3538.59,2911.78,0
2024-10-18,"Portland, OR","Salt Lake City, UT",770,4378,Reefer,General Freight,LTL,CUST-018,2,321.69,5432.82,4815.9,1
2024-10-19,"Los Angeles, CA","Dallas, TX",1400,20622,Dry Van,Produce,FTL,CUST-015,0,603.02,4447.55,3755.12,1
2024-10-19,"Los Angeles, CA","Chicago, IL",2000,25677,Dry Van,General Freight,FTL,CUST-003,19,831.17,6191.56,5326.99,0
2024-10-19,"Denver, CO","Houston, TX",1050,35814,Dry Van,Chemicals,FTL,CUST-004,1,397.04,3197.33,2885.42,0
2024-10-19,"Atlanta, GA","Newark, NJ",870,27985,Reefer,Chemicals,FTL,CUST-036,0,368.05,3527.24,3139.76,0
2024-10-19,"Dallas, TX","Los Angeles, CA",1400,31162,Dry Van,Building Materials,FTL,CUST-034,0,570.46,3995.04,3673.34,1
2024-10-19,"Miami, FL","Chicago, IL",1370,10639,Reefer,Chemicals,LTL,CUST-035,2,598.92,9544.98,8666.45,1
2024-10-19,"San Francisco, CA","Las Vegas, NV",570,27554,Reefer,Machinery,FTL,CUST-035,1,234.55,2914.04,2491.69,1
2024-10-19,"Miami, FL","Chicago, IL",1370,13929,Reefer,Electronics,LTL,CUST-002,3,595.2,10348.81,8771.21,0
2024-10-19,"Dallas, TX","Los Angeles, CA",1400,8433,Dry Van,Building Materials,LTL,CUST-038,0,638.99,6146.53,5690.79,1
2024-10-19,"Seattle, WA","Denver, CO",1300,32742,Reefer,Electronics,FTL,CUST-010,0,535.89,4756.13,4167.35,0
2024-10-19,"Houston, TX","Memphis, TN",600,6327,Reefer,Electronics,LTL,CUST-044,0,260.72,4141.12,3594.03,0
2024-10-19,"Miami, FL","Chicago, IL",1370,10541,Dry Van,Electronics,LTL,CUST-042,1,574.92,7442.28,6842.18,1
2024-10-19,"Miami, FL","Chicago, IL",1370,39237,Dry Van,Electronics,FTL,CUST-024,4,572.2,5196.24,4706.41,0
2024-10-19,"Los Angeles, CA","Dallas, TX",1400,37534,Dry Van,Automotive Parts,FTL,CUST-010,4,587.87,4198.07,3577.0,0
2024-10-20,"Houston, TX","Memphis, TN",600,5917,Dry Van,Chemicals,LTL,CUST-001,0,274.99,2939.37,2768.66,1
2024-10-20,"Los Angeles, CA","Dallas, TX",1400,13276,Reefer,General Freight,LTL,CUST-005,0,591.27,7870.52,6981.09,1
2024-10-20,"Phoenix, AZ","Kansas City, MO",1100,22054,Dry Van,Produce,FTL,CUST-040,0,481.27,3703.06,3173.51,1
2024-10-20,"Nashville, TN","Charlotte, NC",400,6761,Flatbed,Chemicals,LTL,CUST-015,3,166.59,2834.35,2538.37,1
2024-10-20,"Houston, TX","Memphis, TN",600,7974,Dry Van,Chemicals,LTL,CUST-021,1,237.98,3136.01,2811.88,1
2024-10-20,"Minneapolis, MN","Detroit, MI",690,3814,Dry Van,Building Materials,LTL,CUST-001,2,284.54,3669.97,3417.2,1
2024-10-20,"Seattle, WA","Denver, CO",1300,20103,Dry Van,Food & Beverage,FTL,CUST-032,0,573.13,4170.52,3644.43,1
2024-10-20,"Phoenix, AZ","Kansas City, MO",1100,23772,Flatbed,Automotive Parts,FTL,CUST-025,6,508.02,3936.67,3646.5,1
2024-10-20,"Newark, NJ","Miami, FL",1280,10685,Reefer,Automotive Parts,LTL,CUST-026,4,548.04,8368.47,7551.93,1
2024-10-21,"Nashville, TN","Charlotte, NC",400,30039,Dry Van,Food & Beverage,FTL,CUST-050,0,166.72,1547.14,1348.13,1
2024-10-21,"Houston, TX","Memphis, TN",600,4955,Dry Van,Building Materials,LTL,CUST-036,6,267.27,3197.14,2970.66,1
